Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,657124,-,-,-,29.41,-98.5,-6,201,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI
2018,5,7,17,30,313,79,646
2018,5,7,18,30,100,46,365
2018,5,7,19,30,0,0,0
2018,5,7,20,30,0,0,0
2018,5,7,21,30,0,0,0
2018,5,7,22,30,0,0,0
2018,5,7,23,30,0,0,0
2018,5,8,0,30,0,0,0
2018,5,8,1,30,0,0,0
2018,5,8,2,30,0,0,0
2018,5,8,3,30,0,0,0
2018,5,8,4,30,0,0,0
2018,5,8,5,30,0,0,0
2018,5,8,6,30,99,45,373
2018,5,8,7,30,314,78,658
2018,5,8,8,30,539,94,794
2018,5,8,9,30,741,106,867
2018,5,8,10,30,886,135,868
2018,5,8,11,30,974,169,849
2018,5,8,12,30,1020,147,893
2018,5,8,13,30,988,134,899
2018,5,8,14,30,893,121,891
2018,5,8,15,30,735,115,844
2018,5,8,16,30,523,110,733
2018,5,8,17,30,311,83,629
2018,5,8,18,30,101,48,356
2018,5,8,19,30,0,0,0
2018,5,8,20,30,0,0,0
2018,5,8,21,30,0,0,0
2018,5,8,22,30,0,0,0
2018,5,8,23,30,0,0,0
2018,5,9,0,30,0,0,0
2018,5,9,1,30,0,0,0
2018,5,9,2,30,0,0,0
2018,5,9,3,30,0,0,0
2018,5,9,4,30,0,0,0
2018,5,9,5,30,0,0,0
2018,5,9,6,30,99,49,340
2018,5,9,7,30,311,81,635
2018,5,9,8,30,415,168,439
2018,5,9,9,30,694,151,740
2018,5,9,10,30,891,116,895
2018,5,9,11,30,992,121,917
2018,5,9,12,30,1026,122,924
2018,5,9,13,30,990,120,915
2018,5,9,14,30,890,119,888
2018,5,9,15,30,733,116,838
2018,5,9,16,30,534,102,765
2018,5,9,17,30,313,82,633
2018,5,9,18,30,102,49,354
2018,5,9,19,30,0,0,0
2018,5,9,20,30,0,0,0
2018,5,9,21,30,0,0,0
2018,5,9,22,30,0,0,0
2018,5,9,23,30,0,0,0
2018,5,10,0,30,0,0,0
2018,5,10,1,30,0,0,0
2018,5,10,2,30,0,0,0
2018,5,10,3,30,0,0,0
2018,5,10,4,30,0,0,0
2018,5,10,5,30,0,0,0
2018,5,10,6,30,101,53,319
2018,5,10,7,30,88,87,2
2018,5,10,8,30,310,234,134
2018,5,10,9,30,660,186,644
2018,5,10,10,30,842,186,756
2018,5,10,11,30,1000,121,924
2018,5,10,12,30,1032,128,923
2018,5,10,13,30,996,125,915
2018,5,10,14,30,897,120,894
2018,5,10,15,30,739,111,852
2018,5,10,16,30,540,100,778
2018,5,10,17,30,317,80,646
2018,5,10,18,30,105,49,367
2018,5,10,19,30,0,0,0
2018,5,10,20,30,0,0,0
2018,5,10,21,30,0,0,0
2018,5,10,22,30,0,0,0
2018,5,10,23,30,0,0,0
2018,5,11,0,30,0,0,0
2018,5,11,1,30,0,0,0
2018,5,11,2,30,0,0,0
2018,5,11,3,30,0,0,0
2018,5,11,4,30,0,0,0
2018,5,11,5,30,0,0,0
2018,5,11,6,30,104,50,356
2018,5,11,7,30,198,113,233
2018,5,11,8,30,479,143,594
2018,5,11,9,30,676,158,703
2018,5,11,10,30,905,107,919
2018,5,11,11,30,1006,107,945
2018,5,11,12,30,1039,103,955
2018,5,11,13,30,1005,102,948
2018,5,11,14,30,902,106,915
2018,5,11,15,30,742,107,859
2018,5,11,16,30,542,97,784
2018,5,11,17,30,319,79,652
2018,5,11,18,30,105,48,365
2018,5,11,19,30,0,0,0
2018,5,11,20,30,0,0,0
2018,5,11,21,30,0,0,0
2018,5,11,22,30,0,0,0
2018,5,11,23,30,0,0,0
2018,5,12,0,30,0,0,0
2018,5,12,1,30,0,0,0
2018,5,12,2,30,0,0,0
2018,5,12,3,30,0,0,0
2018,5,12,4,30,0,0,0
2018,5,12,5,30,0,0,0
2018,5,12,6,30,102,54,310
2018,5,12,7,30,136,115,56
2018,5,12,8,30,464,154,548
2018,5,12,9,30,632,208,574
2018,5,12,10,30,867,151,823
2018,5,12,11,30,911,212,734
2018,5,12,12,30,937,231,720
2018,5,12,13,30,843,289,581
2018,5,12,14,30,879,129,861
2018,5,12,15,30,715,132,788
2018,5,12,16,30,527,110,733
2018,5,12,17,30,310,89,598
2018,5,12,18,30,102,52,319
2018,5,12,19,30,0,0,0
2018,5,12,20,30,0,0,0
2018,5,12,21,30,0,0,0
2018,5,12,22,30,0,0,0
2018,5,12,23,30,0,0,0
2018,5,13,0,30,0,0,0
2018,5,13,1,30,0,0,0
2018,5,13,2,30,0,0,0
2018,5,13,3,30,0,0,0
2018,5,13,4,30,0,0,0
2018,5,13,5,30,0,0,0
2018,5,13,6,30,88,58,190
2018,5,13,7,30,82,82,0
2018,5,13,8,30,278,216,110
2018,5,13,9,30,513,290,302
2018,5,13,10,30,504,360,165
2018,5,13,11,30,511,431,84
2018,5,13,12,30,639,469,173
2018,5,13,13,30,826,310,541
2018,5,13,14,30,728,267,529
2018,5,13,15,30,575,307,361
2018,5,13,16,30,434,213,388
2018,5,13,17,30,248,133,310
2018,5,13,18,30,67,53,90
2018,5,13,19,30,0,0,0
2018,5,13,20,30,0,0,0
2018,5,13,21,30,0,0,0
2018,5,13,22,30,0,0,0
2018,5,13,23,30,0,0,0
2018,5,14,0,30,0,0,0
2018,5,14,1,30,0,0,0
2018,5,14,2,30,0,0,0
2018,5,14,3,30,0,0,0
2018,5,14,4,30,0,0,0
2018,5,14,5,30,0,0,0
2018,5,14,6,30,14,14,0
2018,5,14,7,30,15,15,0
2018,5,14,8,30,140,139,2
2018,5,14,9,30,418,340,105
2018,5,14,10,30,569,430,160
2018,5,14,11,30,647,481,174
2018,5,14,12,30,727,477,254
2018,5,14,13,30,824,374,471
2018,5,14,14,30,789,257,609
2018,5,14,15,30,671,189,649
2018,5,14,16,30,430,217,373
2018,5,14,17,30,222,140,220
2018,5,14,18,30,81,56,157
2018,5,14,19,30,0,0,0
2018,5,14,20,30,0,0,0
2018,5,14,21,30,0,0,0
2018,5,14,22,30,0,0,0
2018,5,14,23,30,0,0,0
2018,5,15,0,30,0,0,0
2018,5,15,1,30,0,0,0
2018,5,15,2,30,0,0,0
2018,5,15,3,30,0,0,0
2018,5,15,4,30,0,0,0
2018,5,15,5,30,0,0,0
2018,5,15,6,30,103,55,298
2018,5,15,7,30,176,114,167
2018,5,15,8,30,515,123,687
2018,5,15,9,30,698,149,741
2018,5,15,10,30,865,146,824
2018,5,15,11,30,964,143,860
2018,5,15,12,30,1001,134,882
2018,5,15,13,30,969,131,877
2018,5,15,14,30,872,127,853
2018,5,15,15,30,687,168,698
2018,5,15,16,30,399,238,281
2018,5,15,17,30,295,100,521
2018,5,15,18,30,110,49,374
2018,5,15,19,30,0,0,0
2018,5,15,20,30,0,0,0
2018,5,15,21,30,0,0,0
2018,5,15,22,30,0,0,0
2018,5,15,23,30,0,0,0
2018,5,16,0,30,0,0,0
2018,5,16,1,30,0,0,0
2018,5,16,2,30,0,0,0
2018,5,16,3,30,0,0,0
2018,5,16,4,30,0,0,0
2018,5,16,5,30,0,0,0
2018,5,16,6,30,107,53,336
2018,5,16,7,30,311,89,595
2018,5,16,8,30,525,112,722
2018,5,16,9,30,719,124,802
2018,5,16,10,30,873,126,855
2018,5,16,11,30,973,127,885
2018,5,16,12,30,1007,124,897
2018,5,16,13,30,976,122,893
2018,5,16,14,30,872,142,835
2018,5,16,15,30,724,119,813
2018,5,16,16,30,530,107,736
2018,5,16,17,30,314,87,604
2018,5,16,18,30,109,52,344
2018,5,16,19,30,0,0,0
2018,5,16,20,30,0,0,0
2018,5,16,21,30,0,0,0
2018,5,16,22,30,0,0,0
2018,5,16,23,30,0,0,0
2018,5,17,0,30,0,0,0
2018,5,17,1,30,0,0,0
2018,5,17,2,30,0,0,0
2018,5,17,3,30,0,0,0
2018,5,17,4,30,0,0,0
2018,5,17,5,30,0,0,0
2018,5,17,6,30,109,51,353
2018,5,17,7,30,319,86,621
2018,5,17,8,30,538,105,755
2018,5,17,9,30,734,119,827
2018,5,17,10,30,887,128,868
2018,5,17,11,30,985,132,892
2018,5,17,12,30,1019,133,900
2018,5,17,13,30,987,131,894
2018,5,17,14,30,893,122,880
2018,5,17,15,30,743,110,849
2018,5,17,16,30,499,149,608
2018,5,17,17,30,280,115,436
2018,5,17,18,30,106,51,329
2018,5,17,19,30,0,0,0
2018,5,17,20,30,0,0,0
2018,5,17,21,30,0,0,0
2018,5,17,22,30,0,0,0
2018,5,17,23,30,0,0,0
2018,5,18,0,30,0,0,0
2018,5,18,1,30,0,0,0
2018,5,18,2,30,0,0,0
2018,5,18,3,30,0,0,0
2018,5,18,4,30,0,0,0
2018,5,18,5,30,0,0,0
2018,5,18,6,30,114,53,371
2018,5,18,7,30,264,120,383
2018,5,18,8,30,547,102,775
2018,5,18,9,30,742,114,844
2018,5,18,10,30,895,122,883
2018,5,18,11,30,993,123,909
2018,5,18,12,30,1027,118,922
2018,5,18,13,30,993,116,915
2018,5,18,14,30,836,195,731
2018,5,18,15,30,506,281,301
2018,5,18,16,30,436,216,382
2018,5,18,17,30,291,109,480
2018,5,18,18,30,96,59,222
2018,5,18,19,30,0,0,0
2018,5,18,20,30,0,0,0
2018,5,18,21,30,0,0,0
2018,5,18,22,30,0,0,0
2018,5,18,23,30,0,0,0
2018,5,19,0,30,0,0,0
2018,5,19,1,30,0,0,0
2018,5,19,2,30,0,0,0
2018,5,19,3,30,0,0,0
2018,5,19,4,30,0,0,0
2018,5,19,5,30,0,0,0
2018,5,19,6,30,36,34,14
2018,5,19,7,30,132,116,42
2018,5,19,8,30,306,220,150
2018,5,19,9,30,254,230,32
2018,5,19,10,30,218,209,10
2018,5,19,11,30,676,422,265
2018,5,19,12,30,1002,152,862
2018,5,19,13,30,761,401,375
2018,5,19,14,30,594,363,263
2018,5,19,15,30,710,147,753
2018,5,19,16,30,533,115,723
2018,5,19,17,30,317,94,584
2018,5,19,18,30,109,58,302
2018,5,19,19,30,0,0,0
2018,5,19,20,30,0,0,0
2018,5,19,21,30,0,0,0
2018,5,19,22,30,0,0,0
2018,5,19,23,30,0,0,0
2018,5,20,0,30,0,0,0
2018,5,20,1,30,0,0,0
2018,5,20,2,30,0,0,0
2018,5,20,3,30,0,0,0
2018,5,20,4,30,0,0,0
2018,5,20,5,30,0,0,0
2018,5,20,6,30,107,55,308
2018,5,20,7,30,129,108,55
2018,5,20,8,30,161,125,63
2018,5,20,9,30,632,214,561
2018,5,20,10,30,705,241,530
2018,5,20,11,30,729,229,522
2018,5,20,12,30,461,354,108
2018,5,20,13,30,216,203,14
2018,5,20,14,30,77,77,0
2018,5,20,15,30,70,70,0
2018,5,20,16,30,37,37,0
2018,5,20,17,30,25,25,0
2018,5,20,18,30,20,20,0
2018,5,20,19,30,1,1,3
2018,5,20,20,30,0,0,0
2018,5,20,21,30,0,0,0
2018,5,20,22,30,0,0,0
2018,5,20,23,30,0,0,0
2018,5,21,0,30,0,0,0
2018,5,21,1,30,0,0,0
2018,5,21,2,30,0,0,0
2018,5,21,3,30,0,0,0
2018,5,21,4,30,0,0,0
2018,5,21,5,30,0,0,0
2018,5,21,6,30,63,58,27
2018,5,21,7,30,207,147,159
2018,5,21,8,30,340,253,151
2018,5,21,9,30,366,323,58
2018,5,21,10,30,621,427,221
2018,5,21,11,30,863,343,542
2018,5,21,12,30,998,149,860
2018,5,21,13,30,966,145,855
2018,5,21,14,30,871,143,828
2018,5,21,15,30,721,135,781
2018,5,21,16,30,531,117,712
2018,5,21,17,30,319,93,587
2018,5,21,18,30,116,55,348
2018,5,21,19,30,1,1,5
2018,5,21,20,30,0,0,0
2018,5,21,21,30,0,0,0
2018,5,21,22,30,0,0,0
2018,5,21,23,30,0,0,0
2018,5,22,0,30,0,0,0
2018,5,22,1,30,0,0,0
2018,5,22,2,30,0,0,0
2018,5,22,3,30,0,0,0
2018,5,22,4,30,0,0,0
2018,5,22,5,30,0,0,0
2018,5,22,6,30,114,54,352
2018,5,22,7,30,147,132,40
2018,5,22,8,30,510,115,683
2018,5,22,9,30,621,230,523
2018,5,22,10,30,802,227,655
2018,5,22,11,30,963,154,843
2018,5,22,12,30,981,162,829
2018,5,22,13,30,965,137,862
2018,5,22,14,30,798,206,673
2018,5,22,15,30,526,271,340
2018,5,22,16,30,538,103,747
2018,5,22,17,30,304,90,555
2018,5,22,18,30,118,54,362
2018,5,22,19,30,2,2,5
2018,5,22,20,30,0,0,0
2018,5,22,21,30,0,0,0
2018,5,22,22,30,0,0,0
2018,5,22,23,30,0,0,0
2018,5,23,0,30,0,0,0
2018,5,23,1,30,0,0,0
2018,5,23,2,30,0,0,0
2018,5,23,3,30,0,0,0
2018,5,23,4,30,0,0,0
2018,5,23,5,30,1,1,4
2018,5,23,6,30,114,53,354
2018,5,23,7,30,146,117,75
2018,5,23,8,30,386,153,403
2018,5,23,9,30,675,171,674
2018,5,23,10,30,852,143,808
2018,5,23,11,30,933,174,791
2018,5,23,12,30,854,305,555
2018,5,23,13,30,914,195,748
2018,5,23,14,30,811,200,694
2018,5,23,15,30,667,179,649
2018,5,23,16,30,536,113,725
2018,5,23,17,30,323,92,596
2018,5,23,18,30,118,57,342
2018,5,23,19,30,2,2,6
2018,5,23,20,30,0,0,0
2018,5,23,21,30,0,0,0
2018,5,23,22,30,0,0,0
2018,5,23,23,30,0,0,0
2018,5,24,0,30,0,0,0
2018,5,24,1,30,0,0,0
2018,5,24,2,30,0,0,0
2018,5,24,3,30,0,0,0
2018,5,24,4,30,0,0,0
2018,5,24,5,30,1,1,3
2018,5,24,6,30,113,56,328
2018,5,24,7,30,178,123,143
2018,5,24,8,30,343,222,208
2018,5,24,9,30,468,310,211
2018,5,24,10,30,519,407,128
2018,5,24,11,30,968,134,868
2018,5,24,12,30,984,163,830
2018,5,24,13,30,926,195,760
2018,5,24,14,30,877,128,850
2018,5,24,15,30,730,118,813
2018,5,24,16,30,541,105,745
2018,5,24,17,30,328,85,624
2018,5,24,18,30,123,53,392
2018,5,24,19,30,2,2,9
2018,5,24,20,30,0,0,0
2018,5,24,21,30,0,0,0
2018,5,24,22,30,0,0,0
2018,5,24,23,30,0,0,0
2018,5,25,0,30,0,0,0
2018,5,25,1,30,0,0,0
2018,5,25,2,30,0,0,0
2018,5,25,3,30,0,0,0
2018,5,25,4,30,0,0,0
2018,5,25,5,30,2,2,5
2018,5,25,6,30,117,53,368
2018,5,25,7,30,283,94,493
2018,5,25,8,30,504,129,646
2018,5,25,9,30,725,114,816
2018,5,25,10,30,876,123,857
2018,5,25,11,30,973,126,882
2018,5,25,12,30,1008,124,893
2018,5,25,13,30,978,121,890
2018,5,25,14,30,845,175,759
2018,5,25,15,30,732,119,813
2018,5,25,16,30,542,107,743
2018,5,25,17,30,330,87,621
2018,5,25,18,30,124,54,389
2018,5,25,19,30,2,2,10
2018,5,25,20,30,0,0,0
2018,5,25,21,30,0,0,0
2018,5,25,22,30,0,0,0
2018,5,25,23,30,0,0,0
2018,5,26,0,30,0,0,0
2018,5,26,1,30,0,0,0
2018,5,26,2,30,0,0,0
2018,5,26,3,30,0,0,0
2018,5,26,4,30,0,0,0
2018,5,26,5,30,1,1,6
2018,5,26,6,30,118,55,361
2018,5,26,7,30,322,87,611
2018,5,26,8,30,531,111,724
2018,5,26,9,30,722,123,799
2018,5,26,10,30,874,127,850
2018,5,26,11,30,969,136,867
2018,5,26,12,30,1003,143,869
2018,5,26,13,30,972,139,865
2018,5,26,14,30,883,124,860
2018,5,26,15,30,740,106,840
2018,5,26,16,30,551,93,779
2018,5,26,17,30,338,77,665
2018,5,26,18,30,129,49,436
2018,5,26,19,30,2,2,13
2018,5,26,20,30,0,0,0
2018,5,26,21,30,0,0,0
2018,5,26,22,30,0,0,0
2018,5,26,23,30,0,0,0
2018,5,27,0,30,0,0,0
2018,5,27,1,30,0,0,0
2018,5,27,2,30,0,0,0
2018,5,27,3,30,0,0,0
2018,5,27,4,30,0,0,0
2018,5,27,5,30,2,2,8
2018,5,27,6,30,121,51,397
2018,5,27,7,30,277,119,409
2018,5,27,8,30,541,94,769
2018,5,27,9,30,731,103,837
2018,5,27,10,30,880,111,874
2018,5,27,11,30,959,144,848
2018,5,27,12,30,1014,101,922
2018,5,27,13,30,982,100,915
2018,5,27,14,30,885,105,883
2018,5,27,15,30,733,109,826
2018,5,27,16,30,544,97,759
2018,5,27,17,30,333,81,641
2018,5,27,18,30,127,51,409
2018,5,27,19,30,2,2,12
2018,5,27,20,30,0,0,0
2018,5,27,21,30,0,0,0
2018,5,27,22,30,0,0,0
2018,5,27,23,30,0,0,0
2018,5,28,0,30,0,0,0
2018,5,28,1,30,0,0,0
2018,5,28,2,30,0,0,0
2018,5,28,3,30,0,0,0
2018,5,28,4,30,0,0,0
2018,5,28,5,30,2,2,9
2018,5,28,6,30,121,52,392
2018,5,28,7,30,327,80,639
2018,5,28,8,30,540,97,761
2018,5,28,9,30,730,110,826
2018,5,28,10,30,880,118,866
2018,5,28,11,30,975,126,883
2018,5,28,12,30,1007,132,883
2018,5,28,13,30,976,131,876
2018,5,28,14,30,884,124,859
2018,5,28,15,30,737,113,825
2018,5,28,16,30,548,101,758
2018,5,28,17,30,336,83,641
2018,5,28,18,30,130,54,409
2018,5,28,19,30,2,2,13
2018,5,28,20,30,0,0,0
2018,5,28,21,30,0,0,0
2018,5,28,22,30,0,0,0
2018,5,28,23,30,0,0,0
2018,5,29,0,30,0,0,0
2018,5,29,1,30,0,0,0
2018,5,29,2,30,0,0,0
2018,5,29,3,30,0,0,0
2018,5,29,4,30,0,0,0
2018,5,29,5,30,2,2,7
2018,5,29,6,30,118,56,347
2018,5,29,7,30,321,92,593
2018,5,29,8,30,532,113,720
2018,5,29,9,30,722,129,790
2018,5,29,10,30,870,139,831
2018,5,29,11,30,970,133,870
2018,5,29,12,30,1010,117,901
2018,5,29,13,30,980,114,898
2018,5,29,14,30,888,109,880
2018,5,29,15,30,741,102,844
2018,5,29,16,30,552,90,782
2018,5,29,17,30,341,74,673
2018,5,29,18,30,133,48,452
2018,5,29,19,30,4,5,27
2018,5,29,20,30,0,0,0
2018,5,29,21,30,0,0,0
2018,5,29,22,30,0,0,0
2018,5,29,23,30,0,0,0
2018,5,30,0,30,0,0,0
2018,5,30,1,30,0,0,0
2018,5,30,2,30,0,0,0
2018,5,30,3,30,0,0,0
2018,5,30,4,30,0,0,0
2018,5,30,5,30,2,2,6
2018,5,30,6,30,120,56,358
2018,5,30,7,30,204,136,175
2018,5,30,8,30,475,152,554
2018,5,30,9,30,729,115,818
2018,5,30,10,30,878,124,857
2018,5,30,11,30,974,130,877
2018,5,30,12,30,1008,134,882
2018,5,30,13,30,977,132,876
2018,5,30,14,30,886,124,860
2018,5,30,15,30,740,115,824
2018,5,30,16,30,551,105,754
2018,5,30,17,30,338,86,632
2018,5,30,18,30,130,57,384
2018,5,30,19,30,4,4,17
2018,5,30,20,30,0,0,0
2018,5,30,21,30,0,0,0
2018,5,30,22,30,0,0,0
2018,5,30,23,30,0,0,0
2018,5,31,0,30,0,0,0
2018,5,31,1,30,0,0,0
2018,5,31,2,30,0,0,0
2018,5,31,3,30,0,0,0
2018,5,31,4,30,0,0,0
2018,5,31,5,30,1,1,4
2018,5,31,6,30,116,64,288
2018,5,31,7,30,150,138,30
2018,5,31,8,30,408,214,332
2018,5,31,9,30,699,164,713
2018,5,31,10,30,873,150,821
2018,5,31,11,30,974,142,864
2018,5,31,12,30,1013,128,892
2018,5,31,13,30,983,125,888
2018,5,31,14,30,891,121,869
2018,5,31,15,30,744,111,833
2018,5,31,16,30,555,99,768
2018,5,31,17,30,343,82,654
2018,5,31,18,30,134,54,420
2018,5,31,19,30,4,4,23
2018,5,31,20,30,0,0,0
2018,5,31,21,30,0,0,0
2018,5,31,22,30,0,0,0
2018,5,31,23,30,0,0,0
2018,6,1,0,30,0,0,0
2018,6,1,1,30,0,0,0
2018,6,1,2,30,0,0,0
2018,6,1,3,30,0,0,0
2018,6,1,4,30,0,0,0
2018,6,1,5,30,2,2,4
2018,6,1,6,30,118,65,295
2018,6,1,7,30,100,98,6
2018,6,1,8,30,307,249,99
2018,6,1,9,30,294,271,30
2018,6,1,10,30,762,281,546
2018,6,1,11,30,948,187,790
2018,6,1,12,30,998,168,837
2018,6,1,13,30,967,161,834
2018,6,1,14,30,874,155,811
2018,6,1,15,30,726,147,761
2018,6,1,16,30,538,134,680
2018,6,1,17,30,328,108,548
2018,6,1,18,30,125,67,302
2018,6,1,19,30,3,3,10
2018,6,1,20,30,0,0,0
2018,6,1,21,30,0,0,0
2018,6,1,22,30,0,0,0
2018,6,1,23,30,0,0,0
2018,6,2,0,30,0,0,0
2018,6,2,1,30,0,0,0
2018,6,2,2,30,0,0,0
2018,6,2,3,30,0,0,0
2018,6,2,4,30,0,0,0
2018,6,2,5,30,1,1,2
2018,6,2,6,30,106,66,224
2018,6,2,7,30,220,140,206
2018,6,2,8,30,525,140,660
2018,6,2,9,30,716,154,748
2018,6,2,10,30,865,162,798
2018,6,2,11,30,961,164,828
2018,6,2,12,30,996,161,842
2018,6,2,13,30,964,160,832
2018,6,2,14,30,872,156,807
2018,6,2,15,30,727,141,770
2018,6,2,16,30,527,139,651
2018,6,2,17,30,325,102,554
2018,6,2,18,30,104,67,191
2018,6,2,19,30,4,4,18
2018,6,2,20,30,0,0,0
2018,6,2,21,30,0,0,0
2018,6,2,22,30,0,0,0
2018,6,2,23,30,0,0,0
2018,6,3,0,30,0,0,0
2018,6,3,1,30,0,0,0
2018,6,3,2,30,0,0,0
2018,6,3,3,30,0,0,0
2018,6,3,4,30,0,0,0
2018,6,3,5,30,1,1,2
2018,6,3,6,30,73,57,88
2018,6,3,7,30,236,147,230
2018,6,3,8,30,489,170,547
2018,6,3,9,30,711,152,744
2018,6,3,10,30,863,159,799
2018,6,3,11,30,961,158,834
2018,6,3,12,30,995,150,851
2018,6,3,13,30,961,155,833
2018,6,3,14,30,869,153,806
2018,6,3,15,30,725,144,762
2018,6,3,16,30,541,127,694
2018,6,3,17,30,333,103,570
2018,6,3,18,30,119,64,281
2018,6,3,19,30,4,4,14
2018,6,3,20,30,0,0,0
2018,6,3,21,30,0,0,0
2018,6,3,22,30,0,0,0
2018,6,3,23,30,0,0,0
2018,6,4,0,30,0,0,0
2018,6,4,1,30,0,0,0
2018,6,4,2,30,0,0,0
2018,6,4,3,30,0,0,0
2018,6,4,4,30,0,0,0
2018,6,4,5,30,1,1,4
2018,6,4,6,30,54,54,1
2018,6,4,7,30,162,145,45
2018,6,4,8,30,448,215,399
2018,6,4,9,30,278,260,24
2018,6,4,10,30,479,411,77
2018,6,4,11,30,698,477,229
2018,6,4,12,30,588,491,98
2018,6,4,13,30,853,354,516
2018,6,4,14,30,731,375,400
2018,6,4,15,30,583,330,332
2018,6,4,16,30,481,200,470
2018,6,4,17,30,328,109,541
2018,6,4,18,30,133,63,352
2018,6,4,19,30,4,4,18
2018,6,4,20,30,0,0,0
2018,6,4,21,30,0,0,0
2018,6,4,22,30,0,0,0
2018,6,4,23,30,0,0,0
2018,6,5,0,30,0,0,0
2018,6,5,1,30,0,0,0
2018,6,5,2,30,0,0,0
2018,6,5,3,30,0,0,0
2018,6,5,4,30,0,0,0
2018,6,5,5,30,1,1,1
2018,6,5,6,30,110,60,276
2018,6,5,7,30,268,116,390
2018,6,5,8,30,512,140,638
2018,6,5,9,30,721,131,786
2018,6,5,10,30,871,140,830
2018,6,5,11,30,970,137,865
2018,6,5,12,30,1009,127,888
2018,6,5,13,30,980,125,883
2018,6,5,14,30,889,119,865
2018,6,5,15,30,745,112,829
2018,6,5,16,30,558,100,765
2018,6,5,17,30,348,83,653
2018,6,5,18,30,126,61,326
2018,6,5,19,30,5,5,20
2018,6,5,20,30,0,0,0
2018,6,5,21,30,0,0,0
2018,6,5,22,30,0,0,0
2018,6,5,23,30,0,0,0
2018,6,6,0,30,0,0,0
2018,6,6,1,30,0,0,0
2018,6,6,2,30,0,0,0
2018,6,6,3,30,0,0,0
2018,6,6,4,30,0,0,0
2018,6,6,5,30,2,2,4
2018,6,6,6,30,95,57,211
2018,6,6,7,30,312,105,531
2018,6,6,8,30,523,126,681
2018,6,6,9,30,715,137,770
2018,6,6,10,30,863,145,815
2018,6,6,11,30,961,146,846
2018,6,6,12,30,999,143,862
2018,6,6,13,30,971,141,857
2018,6,6,14,30,880,138,834
2018,6,6,15,30,735,130,791
2018,6,6,16,30,549,115,724
2018,6,6,17,30,341,94,607
2018,6,6,18,30,138,61,382
2018,6,6,19,30,4,4,13
2018,6,6,20,30,0,0,0
2018,6,6,21,30,0,0,0
2018,6,6,22,30,0,0,0
2018,6,6,23,30,0,0,0
2018,6,7,0,30,0,0,0
2018,6,7,1,30,0,0,0
2018,6,7,2,30,0,0,0
2018,6,7,3,30,0,0,0
2018,6,7,4,30,0,0,0
2018,6,7,5,30,2,2,6
2018,6,7,6,30,117,59,321
2018,6,7,7,30,160,137,60
2018,6,7,8,30,524,114,703
2018,6,7,9,30,736,106,839
2018,6,7,10,30,868,133,834
2018,6,7,11,30,981,116,898
2018,6,7,12,30,1015,120,901
2018,6,7,13,30,987,118,897
2018,6,7,14,30,897,113,880
2018,6,7,15,30,752,105,845
2018,6,7,16,30,564,95,780
2018,6,7,17,30,353,80,668
2018,6,7,18,30,145,55,448
2018,6,7,19,30,6,6,30
2018,6,7,20,30,0,0,0
2018,6,7,21,30,0,0,0
2018,6,7,22,30,0,0,0
2018,6,7,23,30,0,0,0
2018,6,8,0,30,0,0,0
2018,6,8,1,30,0,0,0
2018,6,8,2,30,0,0,0
2018,6,8,3,30,0,0,0
2018,6,8,4,30,0,0,0
2018,6,8,5,30,2,2,8
2018,6,8,6,30,125,54,392
2018,6,8,7,30,278,90,483
2018,6,8,8,30,485,116,632
2018,6,8,9,30,608,230,503
2018,6,8,10,30,792,238,629
2018,6,8,11,30,815,390,441
2018,6,8,12,30,766,373,396
2018,6,8,13,30,821,272,567
2018,6,8,14,30,749,268,540
2018,6,8,15,30,731,138,774
2018,6,8,16,30,500,151,580
2018,6,8,17,30,283,128,379
2018,6,8,18,30,135,70,322
2018,6,8,19,30,5,5,14
2018,6,8,20,30,0,0,0
2018,6,8,21,30,0,0,0
2018,6,8,22,30,0,0,0
2018,6,8,23,30,0,0,0
2018,6,9,0,30,0,0,0
2018,6,9,1,30,0,0,0
2018,6,9,2,30,0,0,0
2018,6,9,3,30,0,0,0
2018,6,9,4,30,0,0,0
2018,6,9,5,30,2,2,4
2018,6,9,6,30,118,62,309
2018,6,9,7,30,217,95,313
2018,6,9,8,30,527,114,709
2018,6,9,9,30,716,124,789
2018,6,9,10,30,650,329,364
